lat,lon,ta_avg,td_avg,hm_avg,geometry
37.315978,127.370231,12.6,6.2,67.0,POINT (127.370231 37.315978)
37.186647,127.373235,12.7,6.8,71.0,POINT (127.373235 37.186647)
37.191262,127.373334,12.6,6.8,71.0,POINT (127.373334 37.191262)
37.200493,127.373532,12.8,6.8,70.0,POINT (127.373532 37.200493)
37.205109,127.373631,12.8,6.7,70.0,POINT (127.373631 37.205109)
37.209725,127.37373,12.8,6.7,70.0,POINT (127.37373 37.209725)
37.21434,127.373829,12.2,6.6,71.0,POINT (127.373829 37.21434)
37.218956,127.373928,11.8,6.5,72.0,POINT (127.373928 37.218956)
37.223572,127.374027,12.4,6.6,71.0,POINT (127.374027 37.223572)
37.228188,127.374126,12.5,6.6,71.0,POINT (127.374126 37.228188)
37.232804,127.374225,12.5,6.6,71.0,POINT (127.374225 37.232804)
37.23742,127.374324,12.6,6.6,70.0,POINT (127.374324 37.23742)
37.242036,127.374423,12.5,6.6,70.0,POINT (127.374423 37.242036)
37.246652,127.374523,12.3,6.5,70.0,POINT (127.374523 37.246652)
37.251268,127.374622,11.7,6.4,71.0,POINT (127.374622 37.251268)
37.255884,127.374721,11.9,6.4,71.0,POINT (127.374721 37.255884)
37.2605,127.37482,12.2,6.4,70.0,POINT (127.37482 37.2605)
37.265116,127.374919,12.2,6.4,70.0,POINT (127.374919 37.265116)
37.269733,127.375018,12.3,6.4,70.0,POINT (127.375018 37.269733)
37.274349,127.375118,12.6,6.4,69.0,POINT (127.375118 37.274349)
37.278966,127.375217,12.7,6.4,68.0,POINT (127.375217 37.278966)
37.283582,127.375316,12.7,6.4,68.0,POINT (127.375316 37.283582)
37.288198,127.375415,12.7,6.4,69.0,POINT (127.375415 37.288198)
37.292815,127.375515,12.1,6.3,70.0,POINT (127.375515 37.292815)
37.297432,127.375614,11.9,6.2,70.0,POINT (127.375614 37.297432)
37.302048,127.375713,12.0,6.3,70.0,POINT (127.375713 37.302048)
37.306665,127.375813,12.0,6.2,70.0,POINT (127.375813 37.306665)
37.311282,127.375912,12.5,6.2,69.0,POINT (127.375912 37.311282)
37.315898,127.376011,12.7,6.3,68.0,POINT (127.376011 37.315898)
37.320515,127.376111,12.6,6.3,67.0,POINT (127.376111 37.320515)
37.186567,127.379004,12.8,6.8,70.0,POINT (127.379004 37.186567)
37.191183,127.379103,12.8,6.8,70.0,POINT (127.379103 37.191183)
37.195798,127.379202,12.6,6.8,71.0,POINT (127.379202 37.195798)
37.200414,127.379302,12.5,6.7,71.0,POINT (127.379302 37.200414)
37.20503,127.379401,12.2,6.6,71.0,POINT (127.379401 37.20503)
37.209645,127.379501,11.8,6.6,72.0,POINT (127.379501 37.209645)
37.214261,127.3796,11.8,6.5,72.0,POINT (127.3796 37.214261)
37.218877,127.3797,12.1,6.5,71.0,POINT (127.3797 37.218877)
37.223493,127.379799,12.5,6.6,71.0,POINT (127.379799 37.223493)
37.228108,127.379899,12.5,6.6,71.0,POINT (127.379899 37.228108)
37.232724,127.379998,12.4,6.5,71.0,POINT (127.379998 37.232724)
37.23734,127.380098,12.4,6.5,71.0,POINT (127.380098 37.23734)
37.241956,127.380197,12.3,6.5,71.0,POINT (127.380197 37.241956)
37.246572,127.380297,11.8,6.4,71.0,POINT (127.380297 37.246572)
37.251188,127.380396,11.6,6.4,71.0,POINT (127.380396 37.251188)
37.255805,127.380496,11.6,6.4,71.0,POINT (127.380496 37.255805)
37.260421,127.380595,11.9,6.4,71.0,POINT (127.380595 37.260421)
37.265037,127.380695,12.2,6.4,70.0,POINT (127.380695 37.265037)
37.269653,127.380795,12.5,6.4,70.0,POINT (127.380795 37.269653)
37.27427,127.380894,12.6,6.5,69.0,POINT (127.380894 37.27427)
37.278886,127.380994,12.7,6.4,69.0,POINT (127.380994 37.278886)
37.283502,127.381094,12.7,6.4,68.0,POINT (127.381094 37.283502)
37.288119,127.381193,12.4,6.3,69.0,POINT (127.381193 37.288119)
37.292735,127.381293,12.0,6.3,70.0,POINT (127.381293 37.292735)
37.297352,127.381393,12.4,6.4,70.0,POINT (127.381393 37.297352)
37.301969,127.381493,12.5,6.4,70.0,POINT (127.381493 37.301969)
37.306585,127.381592,12.4,6.4,70.0,POINT (127.381592 37.306585)
37.311202,127.381692,12.0,6.2,70.0,POINT (127.381692 37.311202)
37.315819,127.381792,12.5,6.2,69.0,POINT (127.381792 37.315819)
37.320436,127.381892,12.7,6.2,68.0,POINT (127.381892 37.320436)
37.181872,127.384673,12.8,6.8,70.0,POINT (127.384673 37.181872)
37.186488,127.384772,12.8,6.8,69.0,POINT (127.384772 37.186488)
37.191103,127.384872,12.8,6.8,70.0,POINT (127.384872 37.191103)
37.195719,127.384972,12.4,6.7,71.0,POINT (127.384972 37.195719)
37.200334,127.385072,12.1,6.6,72.0,POINT (127.385072 37.200334)
37.20495,127.385172,11.8,6.6,72.0,POINT (127.385172 37.20495)
37.209566,127.385272,12.1,6.6,71.0,POINT (127.385272 37.209566)
37.214181,127.385371,12.3,6.6,71.0,POINT (127.385371 37.214181)
37.218797,127.385471,12.3,6.6,71.0,POINT (127.385471 37.218797)
37.223413,127.385571,12.4,6.6,71.0,POINT (127.385571 37.223413)
37.228029,127.385671,11.9,6.5,71.0,POINT (127.385671 37.228029)
37.232645,127.385771,11.7,6.5,71.0,POINT (127.385771 37.232645)
37.237261,127.385871,11.7,6.5,71.0,POINT (127.385871 37.237261)
37.241877,127.385971,11.7,6.4,71.0,POINT (127.385971 37.241877)
37.246493,127.386071,11.8,6.4,71.0,POINT (127.386071 37.246493)
37.251109,127.386171,11.8,6.4,71.0,POINT (127.386171 37.251109)
37.255725,127.386271,11.7,6.4,71.0,POINT (127.386271 37.255725)
37.260341,127.386371,11.7,6.4,71.0,POINT (127.386371 37.260341)
37.264957,127.386471,12.4,6.5,70.0,POINT (127.386471 37.264957)
37.269574,127.386571,12.7,6.5,69.0,POINT (127.386571 37.269574)
37.27419,127.386671,12.7,6.4,69.0,POINT (127.386671 37.27419)
37.278806,127.386771,12.5,6.4,69.0,POINT (127.386771 37.278806)
37.283423,127.386871,12.5,6.4,69.0,POINT (127.386871 37.283423)
37.288039,127.386971,12.3,6.3,70.0,POINT (127.386971 37.288039)
37.292656,127.387071,12.0,6.3,70.0,POINT (127.387071 37.292656)
37.297272,127.387172,12.7,6.5,70.0,POINT (127.387172 37.297272)
37.301889,127.387272,12.8,6.6,70.0,POINT (127.387272 37.301889)
37.306506,127.387372,12.7,6.5,70.0,POINT (127.387372 37.306506)
37.311122,127.387472,12.2,6.3,70.0,POINT (127.387472 37.311122)
37.315739,127.387572,12.3,6.2,69.0,POINT (127.387572 37.315739)
37.320356,127.387672,12.7,6.3,68.0,POINT (127.387672 37.320356)
37.181792,127.390441,12.8,6.8,70.0,POINT (127.390441 37.181792)
37.186408,127.390541,12.8,6.8,70.0,POINT (127.390541 37.186408)
37.191023,127.390641,12.8,6.8,70.0,POINT (127.390641 37.191023)
37.195639,127.390742,12.5,6.8,71.0,POINT (127.390742 37.195639)
37.200254,127.390842,12.3,6.7,72.0,POINT (127.390842 37.200254)
37.20487,127.390942,11.9,6.6,72.0,POINT (127.390942 37.20487)
37.209485,127.391042,11.8,6.6,72.0,POINT (127.391042 37.209485)
37.214101,127.391143,12.2,6.6,71.0,POINT (127.391143 37.214101)
37.218717,127.391243,12.4,6.6,71.0,POINT (127.391243 37.218717)
37.223333,127.391343,12.2,6.5,71.0,POINT (127.391343 37.223333)
37.227949,127.391444,11.8,6.5,71.0,POINT (127.391444 37.227949)
37.232564,127.391544,12.2,6.6,71.0,POINT (127.391544 37.232564)
37.23718,127.391644,12.0,6.5,71.0,POINT (127.391644 37.23718)
37.241796,127.391745,11.8,6.5,71.0,POINT (127.391745 37.241796)
37.246412,127.391845,12.0,6.5,71.0,POINT (127.391845 37.246412)
37.251029,127.391945,11.9,6.5,71.0,POINT (127.391945 37.251029)
37.255645,127.392046,11.7,6.4,71.0,POINT (127.392046 37.255645)
37.260261,127.392146,11.7,6.4,71.0,POINT (127.392146 37.260261)
37.264877,127.392247,12.4,6.5,70.0,POINT (127.392247 37.264877)
37.269493,127.392347,12.7,6.5,69.0,POINT (127.392347 37.269493)
37.27411,127.392448,12.7,6.4,69.0,POINT (127.392448 37.27411)
37.278726,127.392548,12.2,6.4,70.0,POINT (127.392548 37.278726)
37.283343,127.392649,12.1,6.4,70.0,POINT (127.392649 37.283343)
37.287959,127.392749,12.2,6.3,70.0,POINT (127.392749 37.287959)
37.292576,127.39285,11.9,6.3,70.0,POINT (127.39285 37.292576)
37.297192,127.39295,12.6,6.5,70.0,POINT (127.39295 37.297192)
37.301809,127.393051,12.8,6.6,70.0,POINT (127.393051 37.301809)
37.306425,127.393151,12.8,6.6,70.0,POINT (127.393151 37.306425)
37.311042,127.393252,12.6,6.4,70.0,POINT (127.393252 37.311042)
37.315659,127.393353,12.0,6.2,70.0,POINT (127.393353 37.315659)
37.320276,127.393453,12.5,6.3,69.0,POINT (127.393453 37.320276)
37.324892,127.393554,12.6,6.2,68.0,POINT (127.393554 37.324892)
37.181712,127.396209,12.8,6.8,70.0,POINT (127.396209 37.181712)
37.186327,127.39631,12.8,6.8,70.0,POINT (127.39631 37.186327)
37.190943,127.39641,12.8,6.8,70.0,POINT (127.39641 37.190943)
37.195558,127.396511,12.8,6.8,70.0,POINT (127.396511 37.195558)
37.200174,127.396612,12.4,6.7,71.0,POINT (127.396612 37.200174)
37.204789,127.396712,12.0,6.6,72.0,POINT (127.396712 37.204789)
37.209405,127.396813,11.9,6.6,72.0,POINT (127.396813 37.209405)
37.214021,127.396914,11.9,6.6,72.0,POINT (127.396914 37.214021)
37.218637,127.397015,12.3,6.6,71.0,POINT (127.397015 37.218637)
37.223252,127.397115,12.3,6.6,71.0,POINT (127.397115 37.223252)
37.227868,127.397216,11.8,6.5,71.0,POINT (127.397216 37.227868)
37.232484,127.397317,12.0,6.5,71.0,POINT (127.397317 37.232484)
37.2371,127.397418,12.0,6.5,71.0,POINT (127.397418 37.2371)
37.241716,127.397518,12.0,6.5,71.0,POINT (127.397518 37.241716)
37.246332,127.397619,12.1,6.5,71.0,POINT (127.397619 37.246332)
37.250948,127.39772,11.9,6.5,71.0,POINT (127.39772 37.250948)
37.255564,127.397821,11.8,6.4,71.0,POINT (127.397821 37.255564)
37.26018,127.397922,12.0,6.4,71.0,POINT (127.397922 37.26018)
37.264797,127.398022,11.9,6.4,71.0,POINT (127.398022 37.264797)
37.269413,127.398123,12.4,6.5,70.0,POINT (127.398123 37.269413)
37.274029,127.398224,12.4,6.4,70.0,POINT (127.398224 37.274029)
37.278646,127.398325,12.1,6.4,70.0,POINT (127.398325 37.278646)
37.283262,127.398426,12.2,6.4,70.0,POINT (127.398426 37.283262)
37.287879,127.398527,12.4,6.4,70.0,POINT (127.398527 37.287879)
37.292495,127.398628,12.1,6.3,70.0,POINT (127.398628 37.292495)
37.297112,127.398729,12.4,6.4,70.0,POINT (127.398729 37.297112)
37.301728,127.39883,12.9,6.7,70.0,POINT (127.39883 37.301728)
37.306345,127.398931,12.9,6.7,70.0,POINT (127.398931 37.306345)
37.310962,127.399032,12.8,6.6,70.0,POINT (127.399032 37.310962)
37.315578,127.399133,12.5,6.4,70.0,POINT (127.399133 37.315578)
37.320195,127.399234,12.1,6.2,70.0,POINT (127.399234 37.320195)
37.324812,127.399335,12.5,6.3,69.0,POINT (127.399335 37.324812)
37.329429,127.399436,12.6,6.2,68.0,POINT (127.399436 37.329429)
37.181631,127.401977,12.8,6.8,70.0,POINT (127.401977 37.181631)
37.186247,127.402079,12.8,6.7,69.0,POINT (127.402079 37.186247)
37.190862,127.40218,12.8,6.7,69.0,POINT (127.40218 37.190862)
37.195478,127.402281,12.8,6.8,70.0,POINT (127.402281 37.195478)
37.200093,127.402382,12.1,6.7,72.0,POINT (127.402382 37.200093)
37.204709,127.402483,12.0,6.6,72.0,POINT (127.402483 37.204709)
37.209324,127.402584,12.1,6.6,72.0,POINT (127.402584 37.209324)
37.21394,127.402685,12.0,6.6,72.0,POINT (127.402685 37.21394)
37.218556,127.402786,12.3,6.6,71.0,POINT (127.402786 37.218556)
37.223172,127.402887,12.6,6.7,71.0,POINT (127.402887 37.223172)
37.227787,127.402988,12.5,6.6,71.0,POINT (127.402988 37.227787)
37.232403,127.40309,11.8,6.5,71.0,POINT (127.40309 37.232403)
37.237019,127.403191,12.0,6.5,71.0,POINT (127.403191 37.237019)
37.241635,127.403292,12.1,6.5,71.0,POINT (127.403292 37.241635)
37.246251,127.403393,12.0,6.5,71.0,POINT (127.403393 37.246251)
37.250867,127.403494,11.8,6.5,71.0,POINT (127.403494 37.250867)
37.255483,127.403596,12.2,6.5,71.0,POINT (127.403596 37.255483)
37.2601,127.403697,12.2,6.5,70.0,POINT (127.403697 37.2601)
37.264716,127.403798,11.8,6.4,71.0,POINT (127.403798 37.264716)
37.269332,127.4039,12.3,6.4,70.0,POINT (127.4039 37.269332)
37.273948,127.404001,12.5,6.5,70.0,POINT (127.404001 37.273948)
37.278565,127.404102,12.6,6.4,69.0,POINT (127.404102 37.278565)
37.283181,127.404204,12.7,6.4,69.0,POINT (127.404204 37.283181)
37.287798,127.404305,12.7,6.4,68.0,POINT (127.404305 37.287798)
37.292414,127.404406,12.5,6.4,69.0,POINT (127.404406 37.292414)
37.297031,127.404508,12.1,6.4,70.0,POINT (127.404508 37.297031)
37.301647,127.404609,12.9,6.7,70.0,POINT (127.404609 37.301647)
37.306264,127.40471,12.9,6.7,70.0,POINT (127.40471 37.306264)
37.310881,127.404812,12.9,6.7,70.0,POINT (127.404812 37.310881)
37.315497,127.404913,12.8,6.6,70.0,POINT (127.404913 37.315497)
37.320114,127.405015,12.3,6.4,70.0,POINT (127.405015 37.320114)
37.324731,127.405116,12.4,6.2,69.0,POINT (127.405116 37.324731)
37.329348,127.405218,12.6,6.2,67.0,POINT (127.405218 37.329348)
37.163089,127.40734,12.9,6.7,68.0,POINT (127.40734 37.163089)
37.18155,127.407746,12.8,6.7,69.0,POINT (127.407746 37.18155)
37.186166,127.407847,12.8,6.7,68.0,POINT (127.407847 37.186166)
37.190781,127.407949,12.8,6.7,69.0,POINT (127.407949 37.190781)
37.195397,127.40805,12.8,6.8,70.0,POINT (127.40805 37.195397)
37.200012,127.408152,12.0,6.7,72.0,POINT (127.408152 37.200012)
37.204628,127.408253,12.4,6.6,71.0,POINT (127.408253 37.204628)
37.209243,127.408355,12.6,6.7,71.0,POINT (127.408355 37.209243)
37.213859,127.408456,12.6,6.7,71.0,POINT (127.408456 37.213859)
37.218475,127.408558,12.7,6.8,71.0,POINT (127.408558 37.218475)
37.223091,127.408659,12.7,6.7,71.0,POINT (127.408659 37.223091)
37.227706,127.408761,12.5,6.6,71.0,POINT (127.408761 37.227706)
37.232322,127.408862,11.8,6.5,71.0,POINT (127.408862 37.232322)
37.236938,127.408964,12.1,6.6,71.0,POINT (127.408964 37.236938)
37.241554,127.409066,12.0,6.5,71.0,POINT (127.409066 37.241554)
37.24617,127.409167,11.9,6.5,71.0,POINT (127.409167 37.24617)
37.250786,127.409269,12.4,6.5,70.0,POINT (127.409269 37.250786)
37.255402,127.409371,12.4,6.5,70.0,POINT (127.409371 37.255402)
37.260019,127.409472,11.8,6.5,71.0,POINT (127.409472 37.260019)
37.264635,127.409574,12.6,6.5,70.0,POINT (127.409574 37.264635)
37.269251,127.409676,12.7,6.5,69.0,POINT (127.409676 37.269251)
37.273867,127.409777,12.7,6.4,68.0,POINT (127.409777 37.273867)
37.278484,127.409879,12.7,6.4,68.0,POINT (127.409879 37.278484)
37.2831,127.409981,12.7,6.3,67.0,POINT (127.409981 37.2831)
37.287717,127.410083,12.7,6.3,68.0,POINT (127.410083 37.287717)
37.292333,127.410185,12.7,6.4,69.0,POINT (127.410185 37.292333)
37.29695,127.410286,12.0,6.4,70.0,POINT (127.410286 37.29695)
37.301566,127.410388,12.9,6.7,70.0,POINT (127.410388 37.301566)
37.306183,127.41049,12.9,6.8,70.0,POINT (127.41049 37.306183)
37.310799,127.410592,12.9,6.8,70.0,POINT (127.410592 37.310799)
37.315416,127.410694,12.9,6.7,70.0,POINT (127.410694 37.315416)
37.320033,127.410796,12.7,6.5,70.0,POINT (127.410796 37.320033)
37.32465,127.410897,12.2,6.2,70.0,POINT (127.410897 37.32465)
37.329267,127.410999,12.6,6.2,67.0,POINT (127.410999 37.329267)
37.333884,127.411101,12.5,5.8,66.0,POINT (127.411101 37.333884)
37.153778,127.412903,12.8,6.8,70.0,POINT (127.412903 37.153778)
37.158393,127.413005,12.9,6.8,69.0,POINT (127.413005 37.158393)
37.163008,127.413107,12.9,6.7,68.0,POINT (127.413107 37.163008)
37.167623,127.413209,12.9,6.6,68.0,POINT (127.413209 37.167623)
37.172238,127.41331,12.8,6.8,69.0,POINT (127.41331 37.172238)
37.176854,127.413412,12.8,6.8,69.0,POINT (127.413412 37.176854)
37.181469,127.413514,12.8,6.7,69.0,POINT (127.413514 37.181469)
